OrderID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,ProductID,SupplierID,OrderQty,IsLate
ORD04340,2023-10-21,2023-10-27,2023-10-29,P0037,S007,213,1
ORD04947,2023-10-21,2023-10-27,2023-10-27,P0091,S003,281,0
ORD00041,2023-10-22,2023-10-27,2023-10-25,P0035,S019,305,0
ORD00347,2023-10-22,2023-11-01,2023-10-31,P0047,S008,68,0
ORD00637,2023-10-22,2023-10-31,2023-10-30,P0081,S008,217,0
ORD01410,2023-10-22,2023-11-05,2023-11-03,P0088,S010,244,0
ORD01563,2023-10-22,2023-10-28,2023-10-26,P0064,S002,423,0
ORD01850,2023-10-22,2023-11-06,2023-11-06,P0090,S017,175,0
ORD01925,2023-10-22,2023-10-30,2023-10-29,P0030,S010,243,0
ORD02825,2023-10-22,2023-10-28,2023-10-28,P0030,S010,213,0
ORD03421,2023-10-22,2023-11-02,2023-10-31,P0098,S009,356,0
ORD03674,2023-10-22,2023-10-30,2023-11-05,P0011,S014,263,1
ORD03700,2023-10-22,2023-11-01,2023-10-30,P0075,S004,482,0
ORD03730,2023-10-22,2023-11-05,2023-11-03,P0091,S020,149,0
ORD03899,2023-10-22,2023-10-30,2023-10-30,P0076,S007,311,0
ORD04028,2023-10-22,2023-11-01,2023-11-10,P0061,S016,77,1
ORD04150,2023-10-22,2023-10-31,2023-10-29,P0010,S018,141,0
ORD04165,2023-10-22,2023-11-04,2023-11-03,P0051,S020,22,0
ORD04484,2023-10-22,2023-10-31,2023-10-29,P0048,S004,471,0
ORD04638,2023-10-22,2023-10-31,2023-10-31,P0052,S001,193,0
ORD04766,2023-10-22,2023-10-28,2023-10-27,P0025,S010,327,0
ORD00239,2023-10-23,2023-10-28,2023-10-28,P0068,S008,332,0
ORD00429,2023-10-23,2023-11-04,2023-11-03,P0008,S003,265,0
ORD00876,2023-10-23,2023-11-01,2023-11-01,P0007,S020,65,0
ORD00908,2023-10-23,2023-11-07,2023-11-06,P0026,S010,108,0
ORD01684,2023-10-23,2023-11-02,2023-11-05,P0091,S012,405,1
ORD01725,2023-10-23,2023-10-30,2023-10-29,P0094,S014,98,0
ORD01782,2023-10-23,2023-10-30,2023-10-30,P0096,S004,66,0
ORD02717,2023-10-23,2023-11-07,2023-11-05,P0032,S006,77,0
ORD02789,2023-10-23,2023-10-28,2023-10-28,P0081,S013,250,0
ORD02982,2023-10-23,2023-10-31,2023-10-30,P0035,S018,223,0
ORD03624,2023-10-23,2023-11-02,2023-11-11,P0055,S002,483,1
ORD03799,2023-10-23,2023-10-30,2023-10-31,P0095,S012,69,1
ORD03952,2023-10-23,2023-10-28,2023-10-27,P0043,S004,30,0
ORD04443,2023-10-23,2023-11-07,2023-11-13,P0080,S008,125,1
ORD04865,2023-10-23,2023-11-01,2023-10-30,P0010,S017,479,0
ORD00279,2023-10-24,2023-10-29,2023-10-27,P0009,S003,287,0
ORD00879,2023-10-24,2023-10-29,2023-11-03,P0042,S012,198,1
ORD00996,2023-10-24,2023-10-30,2023-11-02,P0063,S008,344,1
ORD01089,2023-10-24,2023-10-31,2023-11-09,P0037,S012,200,1
ORD01143,2023-10-24,2023-11-07,2023-11-07,P0073,S004,420,0
ORD01346,2023-10-24,2023-10-30,2023-10-30,P0049,S004,170,0
ORD01908,2023-10-24,2023-11-02,2023-10-31,P0041,S003,498,0
ORD02133,2023-10-24,2023-10-31,2023-10-29,P0044,S004,82,0
ORD03401,2023-10-24,2023-10-31,2023-10-31,P0006,S011,91,0
ORD03442,2023-10-24,2023-11-06,2023-11-04,P0085,S014,212,0
ORD03718,2023-10-24,2023-11-04,2023-11-02,P0081,S003,87,0
ORD03759,2023-10-24,2023-11-08,2023-11-09,P0005,S002,221,1
ORD04185,2023-10-24,2023-11-07,2023-11-05,P0009,S001,431,0
ORD04518,2023-10-24,2023-11-01,2023-11-01,P0053,S017,43,0
ORD04738,2023-10-24,2023-10-29,2023-11-08,P0008,S002,134,1
ORD00650,2023-10-25,2023-11-04,2023-11-02,P0084,S016,130,0
ORD00659,2023-10-25,2023-11-05,2023-11-05,P0005,S019,292,0
ORD00842,2023-10-25,2023-11-09,2023-11-09,P0040,S018,362,0
ORD01520,2023-10-25,2023-11-03,2023-11-03,P0074,S002,80,0
ORD02493,2023-10-25,2023-11-04,2023-11-03,P0099,S013,159,0
ORD02845,2023-10-25,2023-11-03,2023-11-03,P0003,S003,375,0
ORD03457,2023-10-25,2023-11-03,2023-11-03,P0031,S018,24,0
ORD03591,2023-10-25,2023-11-08,2023-11-07,P0038,S010,443,0
ORD03720,2023-10-25,2023-11-08,2023-11-06,P0092,S018,326,0
ORD04013,2023-10-25,2023-11-08,2023-11-06,P0023,S010,79,0
ORD04116,2023-10-25,2023-11-05,2023-11-05,P0071,S007,130,0
ORD00807,2023-10-26,2023-11-03,2023-11-08,P0012,S008,302,1
ORD01205,2023-10-26,2023-11-08,2023-11-08,P0054,S001,481,0
ORD01384,2023-10-26,2023-11-07,2023-11-06,P0055,S002,240,0
ORD02874,2023-10-26,2023-11-10,2023-11-10,P0007,S015,383,0
ORD03503,2023-10-26,2023-11-08,2023-11-06,P0069,S004,39,0
ORD04045,2023-10-26,2023-11-01,2023-10-30,P0062,S020,109,0
ORD04295,2023-10-26,2023-11-05,2023-11-07,P0033,S003,127,1
ORD04381,2023-10-26,2023-11-09,2023-11-08,P0067,S018,279,0
ORD04773,2023-10-26,2023-11-09,2023-11-12,P0073,S014,187,1
ORD00043,2023-10-27,2023-11-11,2023-11-11,P0061,S014,188,0
ORD00087,2023-10-27,2023-11-11,2023-11-11,P0087,S013,129,0
ORD00307,2023-10-27,2023-11-07,2023-11-11,P0043,S019,127,1
ORD00448,2023-10-27,2023-11-03,2023-11-11,P0060,S004,170,1
ORD00968,2023-10-27,2023-11-08,2023-11-06,P0031,S013,385,0
ORD01225,2023-10-27,2023-11-09,2023-11-17,P0023,S003,412,1
ORD01442,2023-10-27,2023-11-07,2023-11-05,P0030,S015,267,0
ORD02109,2023-10-27,2023-11-10,2023-11-09,P0054,S006,401,0
ORD02155,2023-10-27,2023-11-08,2023-11-06,P0007,S019,173,0
ORD02253,2023-10-27,2023-11-04,2023-11-02,P0036,S005,399,0
ORD02980,2023-10-27,2023-11-11,2023-11-09,P0071,S003,83,0
ORD03303,2023-10-27,2023-11-10,2023-11-10,P0099,S004,46,0
ORD03640,2023-10-27,2023-11-10,2023-11-16,P0015,S016,61,1
ORD03811,2023-10-27,2023-11-02,2023-11-06,P0071,S014,182,1
ORD04702,2023-10-27,2023-11-07,2023-11-14,P0098,S012,434,1
ORD04901,2023-10-27,2023-11-06,2023-11-04,P0034,S017,114,0
ORD04944,2023-10-27,2023-11-07,2023-11-14,P0063,S005,448,1
ORD04990,2023-10-27,2023-11-08,2023-11-08,P0046,S014,111,0
ORD00510,2023-10-28,2023-11-08,2023-11-11,P0019,S017,300,1
ORD01375,2023-10-28,2023-11-10,2023-11-10,P0042,S007,136,0
ORD01443,2023-10-28,2023-11-05,2023-11-07,P0040,S001,131,1
ORD01751,2023-10-28,2023-11-06,2023-11-04,P0068,S014,190,0
ORD02419,2023-10-28,2023-11-02,2023-11-01,P0060,S006,460,0
ORD03329,2023-10-28,2023-11-12,2023-11-12,P0047,S009,132,0
ORD03673,2023-10-28,2023-11-09,2023-11-08,P0033,S018,453,0
ORD04228,2023-10-28,2023-11-05,2023-11-05,P0076,S005,294,0
ORD00136,2023-10-29,2023-11-11,2023-11-16,P0096,S013,183,1
ORD00511,2023-10-29,2023-11-04,2023-11-02,P0100,S019,61,0
ORD00599,2023-10-29,2023-11-05,2023-11-05,P0068,S017,386,0
ORD00618,2023-10-29,2023-11-12,2023-11-10,P0025,S018,160,0
ORD01106,2023-10-29,2023-11-10,2023-11-10,P0024,S006,437,0
ORD01851,2023-10-29,2023-11-08,2023-11-07,P0009,S019,33,0
ORD02053,2023-10-29,2023-11-08,2023-11-06,P0046,S002,455,0
ORD02510,2023-10-29,2023-11-13,2023-11-13,P0087,S016,261,0
ORD02932,2023-10-29,2023-11-06,2023-11-04,P0088,S008,199,0
ORD03109,2023-10-29,2023-11-08,2023-11-08,P0015,S009,73,0
ORD03181,2023-10-29,2023-11-10,2023-11-09,P0003,S013,472,0
ORD03231,2023-10-29,2023-11-06,2023-11-05,P0039,S018,486,0
ORD03410,2023-10-29,2023-11-07,2023-11-05,P0024,S013,247,0
ORD04272,2023-10-29,2023-11-03,2023-11-07,P0093,S018,234,1
ORD04306,2023-10-29,2023-11-05,2023-11-12,P0055,S019,467,1
ORD04477,2023-10-29,2023-11-05,2023-11-15,P0037,S014,372,1
ORD04604,2023-10-29,2023-11-03,2023-11-06,P0044,S007,334,1
ORD04792,2023-10-29,2023-11-12,2023-11-11,P0003,S018,219,0
ORD04908,2023-10-29,2023-11-13,2023-11-13,P0097,S009,305,0
ORD00293,2023-10-30,2023-11-14,2023-11-12,P0064,S006,34,0
ORD00675,2023-10-30,2023-11-14,2023-11-14,P0032,S006,32,0
ORD00682,2023-10-30,2023-11-07,2023-11-07,P0014,S003,18,0
ORD01028,2023-10-30,2023-11-13,2023-11-12,P0006,S005,30,0
ORD01778,2023-10-30,2023-11-12,2023-11-11,P0091,S017,242,0
ORD02607,2023-10-30,2023-11-14,2023-11-13,P0032,S005,82,0
ORD02630,2023-10-30,2023-11-08,2023-11-11,P0072,S010,124,1
ORD02946,2023-10-30,2023-11-11,2023-11-09,P0094,S017,437,0
ORD03015,2023-10-30,2023-11-09,2023-11-08,P0093,S007,204,0
ORD03076,2023-10-30,2023-11-06,2023-11-05,P0072,S009,472,0
ORD03943,2023-10-30,2023-11-04,2023-11-04,P0075,S020,409,0
ORD04154,2023-10-30,2023-11-10,2023-11-12,P0021,S009,377,1
ORD04263,2023-10-30,2023-11-12,2023-11-11,P0058,S009,157,0
ORD04358,2023-10-30,2023-11-04,2023-11-09,P0084,S003,470,1
ORD04365,2023-10-30,2023-11-07,2023-11-06,P0008,S004,50,0
ORD00213,2023-10-31,2023-11-07,2023-11-17,P0093,S019,471,1
ORD00445,2023-10-31,2023-11-05,2023-11-05,P0031,S019,159,0
ORD00470,2023-10-31,2023-11-10,2023-11-10,P0091,S011,368,0
ORD00992,2023-10-31,2023-11-12,2023-11-10,P0083,S008,167,0
ORD01017,2023-10-31,2023-11-10,2023-11-08,P0087,S019,469,0
ORD02060,2023-10-31,2023-11-07,2023-11-06,P0077,S001,367,0
ORD02436,2023-10-31,2023-11-08,2023-11-08,P0063,S020,298,0
ORD02645,2023-10-31,2023-11-14,2023-11-14,P0079,S010,155,0
ORD03716,2023-10-31,2023-11-14,2023-11-23,P0067,S004,302,1
ORD03919,2023-10-31,2023-11-11,2023-11-09,P0006,S008,224,0
ORD04090,2023-10-31,2023-11-07,2023-11-11,P0082,S004,24,1
ORD04126,2023-10-31,2023-11-09,2023-11-17,P0031,S006,328,1
ORD04222,2023-10-31,2023-11-15,2023-11-17,P0081,S013,412,1
ORD00533,2023-11-01,2023-11-10,2023-11-10,P0062,S020,42,0
ORD00823,2023-11-01,2023-11-10,2023-11-16,P0079,S001,430,1
ORD00973,2023-11-01,2023-11-15,2023-11-13,P0016,S007,54,0
ORD01000,2023-11-01,2023-11-09,2023-11-13,P0055,S020,182,1
ORD01830,2023-11-01,2023-11-10,2023-11-08,P0043,S004,452,0
ORD02103,2023-11-01,2023-11-14,2023-11-12,P0002,S011,185,0
ORD03060,2023-11-01,2023-11-15,2023-11-15,P0079,S010,238,0
ORD03194,2023-11-01,2023-11-08,2023-11-10,P0017,S008,230,1
ORD03302,2023-11-01,2023-11-13,2023-11-12,P0051,S008,472,0
ORD03331,2023-11-01,2023-11-12,2023-11-12,P0056,S017,116,0
ORD03514,2023-11-01,2023-11-10,2023-11-08,P0013,S020,343,0
ORD00014,2023-11-02,2023-11-15,2023-11-19,P0011,S009,133,1
ORD00466,2023-11-02,2023-11-07,2023-11-06,P0008,S008,424,0
ORD00645,2023-11-02,2023-11-15,2023-11-15,P0040,S013,117,0
ORD01527,2023-11-02,2023-11-17,2023-11-15,P0086,S006,347,0
ORD01704,2023-11-02,2023-11-08,2023-11-06,P0079,S007,84,0
ORD02822,2023-11-02,2023-11-13,2023-11-11,P0088,S004,119,0
ORD02878,2023-11-02,2023-11-12,2023-11-14,P0096,S005,456,1
ORD03042,2023-11-02,2023-11-14,2023-11-16,P0072,S009,12,1
ORD04093,2023-11-02,2023-11-10,2023-11-08,P0084,S012,432,0
ORD04482,2023-11-02,2023-11-12,2023-11-10,P0057,S008,309,0
ORD04830,2023-11-02,2023-11-12,2023-11-14,P0010,S015,172,1
ORD04881,2023-11-02,2023-11-08,2023-11-18,P0077,S019,146,1
ORD00783,2023-11-03,2023-11-10,2023-11-13,P0058,S018,161,1
ORD01081,2023-11-03,2023-11-17,2023-11-16,P0034,S012,331,0
ORD01087,2023-11-03,2023-11-16,2023-11-22,P0088,S006,419,1
ORD01350,2023-11-03,2023-11-08,2023-11-07,P0055,S020,460,0
ORD01374,2023-11-03,2023-11-18,2023-11-19,P0098,S014,325,1
ORD01446,2023-11-03,2023-11-13,2023-11-19,P0083,S015,412,1
ORD01536,2023-11-03,2023-11-08,2023-11-07,P0016,S006,30,0
ORD02114,2023-11-03,2023-11-13,2023-11-11,P0014,S009,350,0
ORD02544,2023-11-03,2023-11-12,2023-11-12,P0056,S017,317,0
ORD02586,2023-11-03,2023-11-11,2023-11-10,P0047,S017,34,0
ORD02638,2023-11-03,2023-11-17,2023-11-17,P0013,S011,52,0
ORD02911,2023-11-03,2023-11-16,2023-11-14,P0017,S009,162,0
ORD03487,2023-11-03,2023-11-14,2023-11-14,P0058,S011,481,0
ORD04151,2023-11-03,2023-11-14,2023-11-24,P0041,S017,426,1
ORD04383,2023-11-03,2023-11-08,2023-11-10,P0076,S008,331,1
ORD04392,2023-11-03,2023-11-18,2023-11-20,P0063,S002,79,1
ORD04741,2023-11-03,2023-11-16,2023-11-16,P0020,S019,256,0
ORD04840,2023-11-03,2023-11-17,2023-11-16,P0041,S017,51,0
ORD00413,2023-11-04,2023-11-13,2023-11-11,P0004,S020,444,0
ORD00536,2023-11-04,2023-11-19,2023-11-19,P0093,S013,23,0
ORD01503,2023-11-04,2023-11-19,2023-11-17,P0096,S003,386,0
ORD01697,2023-11-04,2023-11-09,2023-11-08,P0056,S013,252,0
ORD01866,2023-11-04,2023-11-14,2023-11-19,P0033,S018,209,1
ORD02574,2023-11-04,2023-11-16,2023-11-16,P0011,S013,219,0
ORD02579,2023-11-04,2023-11-11,2023-11-11,P0028,S013,170,0
ORD02581,2023-11-04,2023-11-09,2023-11-07,P0032,S016,340,0
ORD02813,2023-11-04,2023-11-17,2023-11-17,P0070,S015,34,0
ORD02849,2023-11-04,2023-11-10,2023-11-09,P0019,S015,284,0
ORD04356,2023-11-04,2023-11-09,2023-11-14,P0070,S007,56,1
ORD00260,2023-11-05,2023-11-15,2023-11-13,P0070,S004,278,0
ORD00451,2023-11-05,2023-11-13,2023-11-12,P0019,S002,56,0
ORD00481,2023-11-05,2023-11-19,2023-11-17,P0014,S011,489,0
ORD01358,2023-11-05,2023-11-14,2023-11-14,P0067,S011,310,0
ORD01401,2023-11-05,2023-11-19,2023-11-18,P0027,S020,495,0
ORD01509,2023-11-05,2023-11-13,2023-11-14,P0069,S019,446,1
ORD01604,2023-11-05,2023-11-10,2023-11-08,P0025,S004,108,0
ORD01649,2023-11-05,2023-11-12,2023-11-10,P0032,S011,206,0
ORD02202,2023-11-05,2023-11-12,2023-11-12,P0042,S002,455,0
ORD02266,2023-11-05,2023-11-19,2023-11-17,P0013,S004,304,0
ORD02390,2023-11-05,2023-11-10,2023-11-08,P0054,S016,96,0
ORD02495,2023-11-05,2023-11-12,2023-11-11,P0083,S009,248,0
ORD02740,2023-11-05,2023-11-19,2023-11-26,P0061,S019,329,1
ORD02828,2023-11-05,2023-11-12,2023-11-20,P0036,S017,181,1
ORD02880,2023-11-05,2023-11-14,2023-11-23,P0087,S003,283,1
ORD03396,2023-11-05,2023-11-12,2023-11-11,P0087,S006,401,0
ORD03592,2023-11-05,2023-11-10,2023-11-09,P0066,S007,283,0
ORD04023,2023-11-05,2023-11-13,2023-11-11,P0011,S017,89,0
ORD04629,2023-11-05,2023-11-19,2023-11-27,P0058,S007,126,1
ORD00165,2023-11-06,2023-11-15,2023-11-23,P0048,S005,293,1
ORD00214,2023-11-06,2023-11-20,2023-11-21,P0011,S011,33,1
ORD00743,2023-11-06,2023-11-15,2023-11-14,P0096,S013,310,0
ORD00841,2023-11-06,2023-11-18,2023-11-18,P0084,S011,80,0
ORD00850,2023-11-06,2023-11-21,2023-11-20,P0063,S016,252,0
ORD00974,2023-11-06,2023-11-17,2023-11-15,P0073,S005,421,0
ORD01549,2023-11-06,2023-11-12,2023-11-21,P0015,S008,360,1
ORD01662,2023-11-06,2023-11-19,2023-11-26,P0055,S006,358,1
ORD01928,2023-11-06,2023-11-18,2023-11-18,P0073,S008,433,0
ORD02268,2023-11-06,2023-11-17,2023-11-17,P0045,S014,341,0
ORD02407,2023-11-06,2023-11-18,2023-11-28,P0008,S006,236,1
ORD02605,2023-11-06,2023-11-17,2023-11-16,P0004,S014,171,0
ORD03314,2023-11-06,2023-11-14,2023-11-13,P0002,S007,164,0
ORD03604,2023-11-06,2023-11-15,2023-11-13,P0056,S019,144,0
ORD03777,2023-11-06,2023-11-12,2023-11-17,P0005,S002,490,1
ORD03857,2023-11-06,2023-11-13,2023-11-13,P0098,S008,262,0
ORD04060,2023-11-06,2023-11-13,2023-11-11,P0004,S018,358,0
ORD04123,2023-11-06,2023-11-14,2023-11-14,P0027,S016,299,0
ORD04399,2023-11-06,2023-11-14,2023-11-14,P0091,S004,69,0
ORD04526,2023-11-06,2023-11-11,2023-11-11,P0001,S007,87,0
ORD04643,2023-11-06,2023-11-20,2023-11-20,P0011,S003,254,0
ORD00848,2023-11-07,2023-11-21,2023-11-25,P0030,S019,361,1
ORD01249,2023-11-07,2023-11-13,2023-11-12,P0039,S016,130,0
ORD01294,2023-11-07,2023-11-14,2023-11-13,P0098,S005,240,0
ORD01885,2023-11-07,2023-11-19,2023-11-17,P0010,S013,49,0
ORD02130,2023-11-07,2023-11-12,2023-11-10,P0008,S018,159,0
ORD02265,2023-11-07,2023-11-18,2023-11-16,P0049,S019,31,0
ORD02814,2023-11-07,2023-11-15,2023-11-13,P0087,S007,111,0
ORD02896,2023-11-07,2023-11-15,2023-11-15,P0070,S015,134,0
ORD02912,2023-11-07,2023-11-21,2023-11-19,P0009,S011,341,0
ORD03535,2023-11-07,2023-11-18,2023-11-27,P0089,S015,66,1
ORD04186,2023-11-07,2023-11-21,2023-11-19,P0063,S016,79,0
ORD00120,2023-11-08,2023-11-13,2023-11-11,P0098,S009,168,0
ORD00566,2023-11-08,2023-11-17,2023-11-17,P0046,S007,370,0
ORD00603,2023-11-08,2023-11-17,2023-11-16,P0038,S008,241,0
ORD01629,2023-11-08,2023-11-14,2023-11-21,P0032,S007,242,1
ORD01897,2023-11-08,2023-11-17,2023-11-15,P0028,S011,397,0
ORD02147,2023-11-08,2023-11-23,2023-12-01,P0059,S004,301,1
ORD02153,2023-11-08,2023-11-21,2023-11-19,P0025,S009,385,0
ORD03003,2023-11-08,2023-11-15,2023-11-13,P0020,S004,384,0
ORD03151,2023-11-08,2023-11-18,2023-11-16,P0019,S008,146,0
ORD03420,2023-11-08,2023-11-17,2023-11-25,P0037,S008,125,1
ORD03543,2023-11-08,2023-11-20,2023-11-28,P0019,S001,401,1
ORD03615,2023-11-08,2023-11-15,2023-11-13,P0025,S003,337,0
ORD03616,2023-11-08,2023-11-14,2023-11-13,P0097,S015,307,0
ORD04065,2023-11-08,2023-11-14,2023-11-13,P0037,S011,364,0
ORD04219,2023-11-08,2023-11-15,2023-11-13,P0027,S013,268,0
ORD04231,2023-11-08,2023-11-13,2023-11-19,P0006,S015,225,1
ORD04371,2023-11-08,2023-11-19,2023-11-17,P0048,S007,261,0
ORD04984,2023-11-08,2023-11-14,2023-11-22,P0045,S013,325,1
ORD00089,2023-11-09,2023-11-24,2023-12-02,P0090,S008,164,1
ORD00162,2023-11-09,2023-11-21,2023-11-21,P0040,S010,424,0
ORD01256,2023-11-09,2023-11-15,2023-11-15,P0065,S020,63,0
ORD01348,2023-11-09,2023-11-15,2023-11-16,P0072,S014,36,1
ORD02246,2023-11-09,2023-11-17,2023-11-24,P0038,S014,209,1
ORD02918,2023-11-09,2023-11-21,2023-11-21,P0080,S018,304,0
ORD03774,2023-11-09,2023-11-20,2023-11-24,P0064,S017,82,1
ORD04004,2023-11-09,2023-11-24,2023-11-24,P0017,S013,480,0
ORD04259,2023-11-09,2023-11-20,2023-11-21,P0044,S004,16,1
ORD04791,2023-11-09,2023-11-24,2023-11-23,P0056,S013,240,0
ORD00741,2023-11-10,2023-11-21,2023-11-21,P0011,S019,92,0
ORD00760,2023-11-10,2023-11-19,2023-11-17,P0035,S009,221,0
ORD01838,2023-11-10,2023-11-25,2023-11-24,P0019,S015,335,0
ORD02102,2023-11-10,2023-11-24,2023-11-22,P0054,S010,335,0
ORD02927,2023-11-10,2023-11-17,2023-11-15,P0018,S010,359,0
ORD03856,2023-11-10,2023-11-20,2023-11-30,P0029,S018,387,1
ORD04965,2023-11-10,2023-11-22,2023-11-20,P0031,S002,162,0
ORD01140,2023-11-11,2023-11-21,2023-11-21,P0064,S010,335,0
ORD01740,2023-11-11,2023-11-24,2023-12-03,P0095,S020,140,1
ORD02015,2023-11-11,2023-11-18,2023-11-19,P0042,S005,49,1
ORD02736,2023-11-11,2023-11-24,2023-11-22,P0064,S019,280,0
ORD02843,2023-11-11,2023-11-16,2023-11-22,P0058,S004,363,1
ORD02954,2023-11-11,2023-11-17,2023-11-16,P0043,S004,23,0
ORD03110,2023-11-11,2023-11-25,2023-11-25,P0088,S005,409,0
ORD03255,2023-11-11,2023-11-19,2023-11-18,P0079,S004,325,0
ORD03472,2023-11-11,2023-11-26,2023-11-26,P0059,S002,447,0
ORD04071,2023-11-11,2023-11-24,2023-11-22,P0081,S003,463,0
ORD04298,2023-11-11,2023-11-26,2023-11-25,P0039,S013,75,0
ORD04476,2023-11-11,2023-11-22,2023-11-21,P0066,S016,160,0
ORD04545,2023-11-11,2023-11-18,2023-11-23,P0018,S012,355,1
ORD00010,2023-11-12,2023-11-24,2023-11-22,P0076,S018,147,0
ORD00916,2023-11-12,2023-11-21,2023-11-21,P0092,S012,398,0
ORD01575,2023-11-12,2023-11-22,2023-11-24,P0001,S015,189,1
ORD01641,2023-11-12,2023-11-18,2023-11-18,P0006,S011,319,0
ORD01880,2023-11-12,2023-11-22,2023-11-29,P0008,S012,131,1
ORD01993,2023-11-12,2023-11-25,2023-11-23,P0098,S016,129,0
ORD02014,2023-11-12,2023-11-20,2023-11-24,P0028,S016,56,1
ORD02276,2023-11-12,2023-11-20,2023-11-19,P0013,S018,478,0
ORD02715,2023-11-12,2023-11-23,2023-11-21,P0064,S004,10,0
ORD04193,2023-11-12,2023-11-21,2023-11-22,P0030,S009,56,1
ORD04334,2023-11-12,2023-11-25,2023-11-25,P0054,S020,59,0
ORD04655,2023-11-12,2023-11-25,2023-11-28,P0087,S019,370,1
ORD04771,2023-11-12,2023-11-19,2023-11-17,P0023,S009,28,0
ORD04909,2023-11-12,2023-11-20,2023-11-20,P0043,S001,72,0
ORD00066,2023-11-13,2023-11-21,2023-11-20,P0030,S003,392,0
ORD00125,2023-11-13,2023-11-28,2023-12-06,P0085,S002,227,1
ORD00565,2023-11-13,2023-11-22,2023-11-24,P0064,S004,111,1
ORD00627,2023-11-13,2023-11-25,2023-11-23,P0002,S017,68,0
ORD00762,2023-11-13,2023-11-22,2023-11-21,P0025,S015,174,0
ORD01065,2023-11-13,2023-11-25,2023-11-24,P0008,S008,321,0
ORD01181,2023-11-13,2023-11-27,2023-11-29,P0048,S014,97,1
ORD01730,2023-11-13,2023-11-19,2023-11-19,P0096,S018,385,0
ORD02091,2023-11-13,2023-11-26,2023-11-26,P0010,S008,177,0
ORD02143,2023-11-13,2023-11-23,2023-11-21,P0065,S006,170,0
ORD02217,2023-11-13,2023-11-20,2023-11-20,P0067,S014,87,0
ORD02295,2023-11-13,2023-11-25,2023-11-25,P0022,S015,21,0
ORD02852,2023-11-13,2023-11-20,2023-11-20,P0024,S007,439,0
ORD03007,2023-11-13,2023-11-25,2023-12-01,P0085,S002,390,1
ORD03186,2023-11-13,2023-11-18,2023-11-18,P0048,S016,405,0
ORD03377,2023-11-13,2023-11-21,2023-11-21,P0050,S011,134,0
ORD03544,2023-11-13,2023-11-24,2023-11-23,P0009,S014,401,0
ORD03623,2023-11-13,2023-11-28,2023-11-28,P0057,S019,249,0
ORD03963,2023-11-13,2023-11-25,2023-11-25,P0095,S017,442,0
ORD04581,2023-11-13,2023-11-22,2023-11-22,P0072,S017,309,0
ORD04676,2023-11-13,2023-11-23,2023-11-23,P0033,S003,150,0
ORD04848,2023-11-13,2023-11-22,2023-11-20,P0030,S003,364,0
ORD04883,2023-11-13,2023-11-18,2023-11-18,P0089,S004,393,0
ORD00240,2023-11-14,2023-11-21,2023-11-21,P0005,S013,303,0
ORD00461,2023-11-14,2023-11-22,2023-11-21,P0053,S020,461,0
ORD00505,2023-11-14,2023-11-20,2023-11-19,P0023,S005,495,0
ORD00545,2023-11-14,2023-11-26,2023-11-24,P0016,S003,454,0
ORD00826,2023-11-14,2023-11-23,2023-11-25,P0040,S005,240,1
ORD01351,2023-11-14,2023-11-20,2023-11-18,P0004,S020,242,0
ORD01791,2023-11-14,2023-11-25,2023-11-25,P0094,S013,431,0
ORD04056,2023-11-14,2023-11-29,2023-11-27,P0086,S013,69,0
ORD04168,2023-11-14,2023-11-21,2023-11-23,P0007,S015,439,1
ORD04361,2023-11-14,2023-11-19,2023-11-19,P0016,S020,498,0
ORD01122,2023-11-15,2023-11-21,2023-11-19,P0097,S020,276,0
ORD01210,2023-11-15,2023-11-25,2023-11-23,P0073,S015,76,0
ORD01544,2023-11-15,2023-11-21,2023-11-20,P0049,S014,342,0
ORD01890,2023-11-15,2023-11-24,2023-11-27,P0067,S016,128,1
ORD02467,2023-11-15,2023-11-24,2023-11-22,P0050,S010,91,0
ORD02616,2023-11-15,2023-11-24,2023-11-22,P0075,S011,73,0
ORD03161,2023-11-15,2023-11-29,2023-11-27,P0068,S019,273,0
ORD03677,2023-11-15,2023-11-20,2023-11-27,P0068,S002,230,1
ORD03757,2023-11-15,2023-11-26,2023-11-25,P0066,S015,448,0
ORD04755,2023-11-15,2023-11-23,2023-11-22,P0004,S016,254,0
ORD04863,2023-11-15,2023-11-28,2023-11-28,P0089,S017,70,0
ORD00142,2023-11-16,2023-12-01,2023-11-30,P0009,S011,250,0
ORD00681,2023-11-16,2023-11-25,2023-12-01,P0059,S017,315,1
ORD00955,2023-11-16,2023-11-25,2023-11-25,P0065,S001,49,0
ORD01296,2023-11-16,2023-11-27,2023-11-26,P0044,S020,286,0
ORD01688,2023-11-16,2023-11-26,2023-12-03,P0065,S011,240,1
ORD01812,2023-11-16,2023-12-01,2023-11-30,P0037,S018,43,0
ORD02008,2023-11-16,2023-11-30,2023-12-06,P0082,S015,296,1
ORD02388,2023-11-16,2023-12-01,2023-12-01,P0015,S010,488,0
ORD02774,2023-11-16,2023-11-22,2023-11-20,P0070,S015,51,0
ORD03152,2023-11-16,2023-11-26,2023-11-25,P0002,S008,28,0
ORD03496,2023-11-16,2023-11-21,2023-11-19,P0044,S017,59,0
ORD04012,2023-11-16,2023-11-27,2023-11-27,P0017,S017,200,0
ORD04458,2023-11-16,2023-11-23,2023-11-25,P0087,S002,68,1
